TRACE	baseline	9866014	0	1	11	["MINE 0"]	["DROP 1", "MOVE 2 12 4"]	[(0, (3, 6), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[(1, (16, 4), 1, 1, 1, 1, [1, 0, 0, 0, 0, 0]), (2, (15, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[7, 5, 5, 2, 9, 0]	[6, 3, 3, 1, 5, 0]	[19, 13]	19	[("PLUM", (5, 9), 12, 0), ("PLUM", (14, 0), 12, 0), ("PLUM", (8, 7), 12, 2), ("PLUM", (11, 2), 12, 2), ("PLUM", (5, 5), 12, 3), ("PLUM", (14, 4), 12, 1), ("LEMON", (19, 1), 12, 3), ("LEMON", (0, 8), 12, 3), ("LEMON", (7, 5), 12, 2), ("LEMON", (12, 4), 12, 2), ("APPLE", (14, 1), 20, 2), ("APPLE", (5, 8), 20, 2), ("APPLE", (4, 2), 17, 0), ("APPLE", (15, 7), 17, 0), ("BANANA", (0, 9), 6, 3), ("BANANA", (19, 0), 6, 3), ("BANANA", (19, 6), 5, 0), ("BANANA", (0, 3), 5, 0), ("BANANA", (17, 5), 4, 0)]
TRACE	baseline	9866014	0	1	12	["MOVE 0 3 5"]	["MOVE 1 12 4", "MOVE 2 7 5"]	[(0, (3, 6), 1, 1, 1, 1, [0, 0, 0, 0, 1, 0])]	[(1, (16, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (14, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[7, 5, 5, 2, 9, 0]	[7, 3, 3, 1, 5, 0]	[19, 14]	19	[("PLUM", (5, 9), 12, 0), ("PLUM", (14, 0), 12, 0), ("PLUM", (8, 7), 12, 2), ("PLUM", (11, 2), 12, 2), ("PLUM", (5, 5), 12, 3), ("PLUM", (14, 4), 12, 1), ("LEMON", (19, 1), 12, 3), ("LEMON", (0, 8), 12, 3), ("LEMON", (7, 5), 12, 2), ("LEMON", (12, 4), 12, 2), ("APPLE", (14, 1), 20, 2), ("APPLE", (5, 8), 20, 2), ("APPLE", (4, 2), 17, 0), ("APPLE", (15, 7), 17, 0), ("BANANA", (0, 9), 6, 3), ("BANANA", (19, 0), 6, 3), ("BANANA", (19, 6), 5, 0), ("BANANA", (0, 3), 5, 0), ("BANANA", (17, 5), 4, 0)]
TRACE	baseline	9866014	0	1	13	["DROP 0"]	["MOVE 1 12 4", "MOVE 2 7 5"]	[(0, (3, 5), 1, 1, 1, 1, [0, 0, 0, 0, 1, 0])]	[(1, (15, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (13, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[7, 5, 5, 2, 9, 0]	[7, 3, 3, 1, 5, 0]	[19, 14]	19	[("PLUM", (5, 9), 12, 0), ("PLUM", (14, 0), 12, 0), ("PLUM", (8, 7), 12, 2), ("PLUM", (11, 2), 12, 2), ("PLUM", (5, 5), 12, 3), ("PLUM", (14, 4), 12, 1), ("LEMON", (19, 1), 12, 3), ("LEMON", (0, 8), 12, 3), ("LEMON", (7, 5), 12, 2), ("LEMON", (12, 4), 12, 2), ("APPLE", (14, 1), 20, 2), ("APPLE", (5, 8), 20, 2), ("APPLE", (4, 2), 17, 0), ("APPLE", (15, 7), 17, 0), ("BANANA", (0, 9), 6, 3), ("BANANA", (19, 0), 6, 3), ("BANANA", (19, 6), 5, 0), ("BANANA", (0, 3), 5, 0), ("BANANA", (17, 5), 4, 0)]
TRACE	baseline	9866014	0	1	14	["TRAIN 2 2 0 3", "MOVE 0 3 4"]	["MOVE 1 12 4", "MOVE 2 7 5"]	[(0, (3, 5), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[(1, (14, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (13, 5), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[7, 5, 5, 2, 10, 0]	[7, 3, 3, 1, 5, 0]	[19, 14]	19	[("PLUM", (5, 9), 12, 0), ("PLUM", (14, 0), 12, 0), ("PLUM", (8, 7), 12, 3), ("PLUM", (11, 2), 12, 3), ("PLUM", (5, 5), 12, 3), ("PLUM", (14, 4), 12, 1), ("LEMON", (19, 1), 12, 3), ("LEMON", (0, 8), 12, 3), ("LEMON", (7, 5), 12, 2), ("LEMON", (12, 4), 12, 2), ("APPLE", (14, 1), 20, 3), ("APPLE", (5, 8), 20, 3), ("APPLE", (4, 2), 17, 0), ("APPLE", (15, 7), 17, 0), ("BANANA", (0, 9), 6, 3), ("BANANA", (19, 0), 6, 3), ("BANANA", (19, 6), 5, 0), ("BANANA", (0, 3), 5, 0), ("BANANA", (17, 5), 4, 0)]
TRACE	baseline	9866014	0	1	15	["MOVE 0 4 4", "MOVE 3 0 5"]	["MOVE 1 12 4", "MOVE 2 7 5"]	[(0, (3, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (3, (2, 5), 2, 2, 0, 3, [0, 0, 0, 0, 0, 0])]	[(1, (13, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (12, 5), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[2, 0, 4, 2, 0, 0]	[7, 3, 3, 1, 5, 0]	[8, 14]	19	[("PLUM", (5, 9), 12, 1), ("PLUM", (14, 0), 12, 1), ("PLUM", (8, 7), 12, 3), ("PLUM", (11, 2), 12, 3), ("PLUM", (5, 5), 12, 3), ("PLUM", (14, 4), 12, 1), ("LEMON", (19, 1), 12, 3), ("LEMON", (0, 8), 12, 3), ("LEMON", (7, 5), 12, 2), ("LEMON", (12, 4), 12, 2), ("APPLE", (14, 1), 20, 3), ("APPLE", (5, 8), 20, 3), ("APPLE", (4, 2), 17, 0), ("APPLE", (15, 7), 17, 0), ("BANANA", (0, 9), 6, 3), ("BANANA", (19, 0), 6, 3), ("BANANA", (19, 6), 5, 0), ("BANANA", (0, 3), 5, 0), ("BANANA", (17, 5), 4, 0)]
TRACE	baseline	9866014	0	1	16	["MOVE 0 5 4", "MOVE 3 0 3"]	["HARVEST 1", "MOVE 2 7 5"]	[(0, (4, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (3, (0, 5), 2, 2, 0, 3, [0, 0, 0, 0, 0, 0])]	[(1, (12, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (11, 5), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[2, 0, 4, 2, 0, 0]	[7, 3, 3, 1, 5, 0]	[8, 14]	19	[("PLUM", (5, 9), 12, 1), ("PLUM", (14, 0), 12, 1), ("PLUM", (8, 7), 12, 3), ("PLUM", (11, 2), 12, 3), ("PLUM", (5, 5), 12, 3), ("PLUM", (14, 4), 12, 2), ("LEMON", (19, 1), 12, 3), ("LEMON", (0, 8), 12, 3), ("LEMON", (7, 5), 12, 3), ("LEMON", (12, 4), 12, 3), ("APPLE", (14, 1), 20, 3), ("APPLE", (5, 8), 20, 3), ("APPLE", (4, 2), 17, 0), ("APPLE", (15, 7), 17, 0), ("BANANA", (0, 9), 6, 3), ("BANANA", (19, 0), 6, 3), ("BANANA", (19, 6), 5, 0), ("BANANA", (0, 3), 5, 0), ("BANANA", (17, 5), 5, 0)]
TRACE	baseline	9866014	0	1	17	["MOVE 0 6 4", "CHOP 3"]	["MOVE 1 16 4", "MOVE 2 7 5"]	[(0, (5, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (3, (0, 3), 2, 2, 0, 3, [0, 0, 0, 0, 0, 0])]	[(1, (12, 4), 1, 1, 1, 1, [0, 1, 0, 0, 0, 0]), (2, (10, 5), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[2, 0, 4, 2, 0, 0]	[7, 3, 3, 1, 5, 0]	[8, 14]	19	[("PLUM", (5, 9), 12, 1), ("PLUM", (14, 0), 12, 1), ("PLUM", (8, 7), 12, 3), ("PLUM", (11, 2), 12, 3), ("PLUM", (5, 5), 12, 3), ("PLUM", (14, 4), 12, 2), ("LEMON", (19, 1), 12, 3), ("LEMON", (0, 8), 12, 3), ("LEMON", (7, 5), 12, 3), ("LEMON", (12, 4), 12, 2), ("APPLE", (14, 1), 20, 3), ("APPLE", (5, 8), 20, 3), ("APPLE", (4, 2), 17, 0), ("APPLE", (15, 7), 17, 0), ("BANANA", (0, 9), 6, 3), ("BANANA", (19, 0), 6, 3), ("BANANA", (19, 6), 6, 0), ("BANANA", (0, 3), 6, 0), ("BANANA", (17, 5), 5, 0)]
TRACE	baseline	9866014	0	1	18	["MOVE 0 7 4", "CHOP 3"]	["MOVE 1 16 4", "MOVE 2 7 5"]	[(0, (6, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (3, (0, 3), 2, 2, 0, 3, [0, 0, 0, 0, 0, 0])]	[(1, (13, 4), 1, 1, 1, 1, [0, 1, 0, 0, 0, 0]), (2, (9, 5), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[2, 0, 4, 2, 0, 0]	[7, 3, 3, 1, 5, 0]	[8, 14]	19	[("PLUM", (5, 9), 12, 1), ("PLUM", (14, 0), 12, 1), ("PLUM", (8, 7), 12, 3), ("PLUM", (11, 2), 12, 3), ("PLUM", (5, 5), 12, 3), ("PLUM", (14, 4), 12, 2), ("LEMON", (19, 1), 12, 3), ("LEMON", (0, 8), 12, 3), ("LEMON", (7, 5), 12, 3), ("LEMON", (12, 4), 12, 2), ("APPLE", (14, 1), 20, 3), ("APPLE", (5, 8), 20, 3), ("APPLE", (4, 2), 17, 0), ("APPLE", (15, 7), 17, 0), ("BANANA", (0, 9), 6, 3), ("BANANA", (19, 0), 6, 3), ("BANANA", (19, 6), 6, 0), ("BANANA", (0, 3), 3, 0), ("BANANA", (17, 5), 5, 0)]
TRACE	baseline	9866014	0	1	19	["MOVE 0 8 4", "MOVE 3 1 4"]	["MOVE 1 16 4", "MOVE 2 7 5"]	[(0, (7, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (3, (0, 3), 2, 2, 0, 3, [0, 0, 0, 0, 0, 2])]	[(1, (14, 4), 1, 1, 1, 1, [0, 1, 0, 0, 0, 0]), (2, (8, 5), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[2, 0, 4, 2, 0, 0]	[7, 3, 3, 1, 5, 0]	[8, 14]	18	[("PLUM", (5, 9), 12, 1), ("PLUM", (14, 0), 12, 1), ("PLUM", (8, 7), 12, 3), ("PLUM", (11, 2), 12, 3), ("PLUM", (5, 5), 12, 3), ("PLUM", (14, 4), 12, 2), ("LEMON", (19, 1), 12, 3), ("LEMON", (0, 8), 12, 3), ("LEMON", (7, 5), 12, 3), ("LEMON", (12, 4), 12, 2), ("APPLE", (14, 1), 20, 3), ("APPLE", (5, 8), 20, 3), ("APPLE", (4, 2), 20, 0), ("APPLE", (15, 7), 20, 0), ("BANANA", (0, 9), 6, 3), ("BANANA", (19, 0), 6, 3), ("BANANA", (19, 6), 6, 0), ("BANANA", (17, 5), 5, 0)]
TRACE	baseline	9866014	0	1	20	["MOVE 0 9 4", "MOVE 3 2 4"]	["MOVE 1 16 4", "HARVEST 2"]	[(0, (8, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (3, (1, 4), 2, 2, 0, 3, [0, 0, 0, 0, 0, 2])]	[(1, (15, 4), 1, 1, 1, 1, [0, 1, 0, 0, 0, 0]), (2, (7, 5), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[2, 0, 4, 2, 0, 0]	[7, 3, 3, 1, 5, 0]	[8, 14]	18	[("PLUM", (5, 9), 12, 1), ("PLUM", (14, 0), 12, 1), ("PLUM", (8, 7), 12, 3), ("PLUM", (11, 2), 12, 3), ("PLUM", (5, 5), 12, 3), ("PLUM", (14, 4), 12, 2), ("LEMON", (19, 1), 12, 3), ("LEMON", (0, 8), 12, 3), ("LEMON", (7, 5), 12, 3), ("LEMON", (12, 4), 12, 2), ("APPLE", (14, 1), 20, 3), ("APPLE", (5, 8), 20, 3), ("APPLE", (4, 2), 20, 0), ("APPLE", (15, 7), 20, 0), ("BANANA", (0, 9), 6, 3), ("BANANA", (19, 0), 6, 3), ("BANANA", (19, 6), 6, 0), ("BANANA", (17, 5), 5, 0)]
TRACE	baseline	9866014	0	1	21	["MOVE 0 10 4", "DROP 3"]	["DROP 1", "MOVE 2 17 5"]	[(0, (9, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (3, (2, 4), 2, 2, 0, 3, [0, 0, 0, 0, 0, 2])]	[(1, (16, 4), 1, 1, 1, 1, [0, 1, 0, 0, 0, 0]), (2, (7, 5), 1, 1, 1, 1, [0, 1, 0, 0, 0, 0])]	[2, 0, 4, 2, 0, 0]	[7, 3, 3, 1, 5, 0]	[8, 14]	18	[("PLUM", (5, 9), 12, 1), ("PLUM", (14, 0), 12, 1), ("PLUM", (8, 7), 12, 3), ("PLUM", (11, 2), 12, 3), ("PLUM", (5, 5), 12, 3), ("PLUM", (14, 4), 12, 2), ("LEMON", (19, 1), 12, 3), ("LEMON", (0, 8), 12, 3), ("LEMON", (7, 5), 12, 2), ("LEMON", (12, 4), 12, 2), ("APPLE", (14, 1), 20, 3), ("APPLE", (5, 8), 20, 3), ("APPLE", (4, 2), 20, 0), ("APPLE", (15, 7), 20, 0), ("BANANA", (0, 9), 6, 3), ("BANANA", (19, 0), 6, 3), ("BANANA", (19, 6), 6, 0), ("BANANA", (17, 5), 5, 0)]
TRACE	baseline	9866014	0	1	22	["MOVE 0 11 4", "MOVE 3 3 5"]	["MOVE 1 12 4", "MOVE 2 17 5"]	[(0, (10, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (3, (2, 4), 2, 2, 0, 3, [0, 0, 0, 0, 0, 0])]	[(1, (16, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (8, 5), 1, 1, 1, 1, [0, 1, 0, 0, 0, 0])]	[2, 0, 4, 2, 0, 2]	[7, 4, 3, 1, 5, 0]	[16, 15]	18	[("PLUM", (5, 9), 12, 1), ("PLUM", (14, 0), 12, 1), ("PLUM", (8, 7), 12, 3), ("PLUM", (11, 2), 12, 3), ("PLUM", (5, 5), 12, 3), ("PLUM", (14, 4), 12, 2), ("LEMON", (19, 1), 12, 3), ("LEMON", (0, 8), 12, 3), ("LEMON", (7, 5), 12, 2), ("LEMON", (12, 4), 12, 2), ("APPLE", (14, 1), 20, 3), ("APPLE", (5, 8), 20, 3), ("APPLE", (4, 2), 20, 0), ("APPLE", (15, 7), 20, 0), ("BANANA", (0, 9), 6, 3), ("BANANA", (19, 0), 6, 3), ("BANANA", (19, 6), 6, 0), ("BANANA", (17, 5), 6, 0)]
TRACE	baseline	9866014	0	1	23	["MOVE 0 12 4", "MOVE 3 5 5"]	["MOVE 1 12 4", "MOVE 2 17 5"]	[(0, (11, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (3, (3, 5), 2, 2, 0, 3, [0, 0, 0, 0, 0, 0])]	[(1, (15, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (9, 5), 1, 1, 1, 1, [0, 1, 0, 0, 0, 0])]	[2, 0, 4, 2, 0, 2]	[7, 4, 3, 1, 5, 0]	[16, 15]	18	[("PLUM", (5, 9), 12, 2), ("PLUM", (14, 0), 12, 2), ("PLUM", (8, 7), 12, 3), ("PLUM", (11, 2), 12, 3), ("PLUM", (5, 5), 12, 3), ("PLUM", (14, 4), 12, 2), ("LEMON", (19, 1), 12, 3), ("LEMON", (0, 8), 12, 3), ("LEMON", (7, 5), 12, 2), ("LEMON", (12, 4), 12, 2), ("APPLE", (14, 1), 20, 3), ("APPLE", (5, 8), 20, 3), ("APPLE", (4, 2), 20, 0), ("APPLE", (15, 7), 20, 0), ("BANANA", (0, 9), 6, 3), ("BANANA", (19, 0), 6, 3), ("BANANA", (19, 6), 6, 1), ("BANANA", (17, 5), 6, 0)]
