map_seed	seat	opponent	baseline_score	baseline_opponent_score	baseline_margin	candidate_score	candidate_opponent_score	candidate_margin	delta	baseline_wood	candidate_wood	baseline_opponent_wood	candidate_opponent_wood	baseline_turn	candidate_turn	baseline_train_turn	candidate_train_turn	baseline_workers	candidate_workers	baseline_period2	candidate_period2	baseline_issues	candidate_issues	baseline_critical	candidate_critical	baseline_unclassified	candidate_unclassified
9866007	0	norx_native_three	304	88	216	315	82	233	17	76	78	9	6	301	301	16	16	2	2	6	0	414	436	0	0	0	0
9866007	0	legend_balanced	319	349	-30	375	335	40	70	79	93	86	80	301	301	16	16	2	2	44	3	78	106	0	0	0	0
9866007	0	mybot	349	152	197	363	139	224	27	87	90	29	23	301	301	16	16	2	2	3	3	51	62	0	0	0	0
9866007	1	resident	168	164	4	184	172	12	8	42	46	41	43	180	190	16	16	2	2	4	3	0	0	0	0	0	0
9866007	1	gold_adaptive	354	317	37	293	173	120	83	88	73	79	43	301	301	16	16	2	2	3	0	112	116	0	0	0	0
9866007	1	compact_gold	260	221	39	244	229	15	-24	65	61	52	54	266	261	16	16	2	2	3	0	27	19	0	0	0	0
9866007	1	norx_native_three	321	197	124	367	118	249	125	80	91	32	17	301	301	16	16	2	2	4	3	173	243	0	0	0	0
9866007	1	legend_balanced	325	369	-44	354	322	32	76	81	88	88	74	301	301	16	16	2	2	4	4	47	68	0	0	0	0
9866007	1	mybot	323	140	183	370	154	216	33	80	92	29	23	301	301	16	16	2	2	4	3	17	11	0	0	0	0
9866008	0	resident	184	172	12	188	176	12	0	46	47	43	44	226	218	1	1	2	2	3	3	0	0	0	0	0	0
9866008	0	gold_adaptive	248	43	205	248	42	206	1	62	62	7	7	299	288	1	1	2	2	6	3	7	44	0	0	0	0
9866008	0	compact_gold	224	116	108	204	103	101	-7	56	51	27	23	213	213	1	1	2	2	0	3	29	24	0	0	0	0
9866008	0	norx_native_three	290	145	145	364	100	264	119	71	90	1	2	301	301	1	1	2	2	9	4	61	65	0	0	0	0
9866008	0	legend_balanced	307	78	229	248	110	138	-91	75	60	10	0	301	301	1	1	2	2	47	3	51	10	0	0	0	0
9866008	0	mybot	220	134	86	228	158	70	-16	55	57	32	38	264	278	1	1	2	2	7	3	28	41	0	0	0	0
9866008	1	resident	172	184	-12	196	188	8	20	43	49	46	47	226	232	1	1	2	2	29	4	0	0	0	0	0	0
9866008	1	gold_adaptive	248	43	205	215	43	172	-33	62	53	7	7	298	301	1	1	2	2	4	3	44	10	0	0	0	0
9866008	1	compact_gold	236	143	93	240	175	65	-28	59	60	34	42	248	285	1	1	2	2	6	3	33	9	0	0	0	0
9866008	1	norx_native_three	298	147	151	341	127	214	63	73	82	2	2	301	301	1	1	2	2	50	3	19	29	0	0	0	0
9866008	1	legend_balanced	287	103	184	261	102	159	-25	70	63	2	0	301	301	1	1	2	2	38	3	49	60	0	0	0	0
9866008	1	mybot	264	227	37	273	203	70	33	66	68	54	48	299	301	1	1	2	2	4	3	32	23	0	0	0	0
9866009	0	resident	184	188	-4	172	184	-12	-8	46	43	47	46	197	194	14	14	2	2	3	3	0	0	0	0	0	0
9866009	0	gold_adaptive	296	292	4	305	220	85	81	73	75	72	54	301	301	14	14	2	2	8	4	171	171	0	0	0	0
9866009	0	compact_gold	264	242	22	232	177	55	33	66	58	57	40	271	250	14	14	2	2	4	3	27	28	0	0	0	0
9866009	0	norx_native_three	278	127	151	261	116	145	-6	68	64	1	1	301	301	14	14	2	2	3	3	7	10	0	0	0	0
9866009	0	legend_balanced	337	314	23	322	282	40	17	83	79	73	65	301	301	14	14	2	2	4	3	90	90	0	0	0	0
9866009	0	mybot	318	207	111	298	248	50	-61	78	73	48	56	301	301	14	14	2	2	4	3	118	102	0	0	0	0
9866009	1	resident	184	184	0	172	168	4	4	46	43	46	42	193	189	14	14	2	2	0	3	0	0	0	0	0	0
9866009	1	gold_adaptive	252	113	139	288	159	129	-10	63	72	23	39	253	301	14	14	2	2	3	0	44	221	0	0	0	0
9866009	1	compact_gold	296	340	-44	299	292	7	51	73	73	82	70	301	301	14	14	2	2	4	3	18	14	0	0	0	0
9866009	1	norx_native_three	262	110	152	261	120	141	-11	64	63	3	3	301	301	14	14	2	2	5	3	12	39	0	0	0	0
