map_seed	seat	opponent	baseline_score	baseline_opponent_score	baseline_margin	candidate_score	candidate_opponent_score	candidate_margin	delta	baseline_wood	candidate_wood	baseline_opponent_wood	candidate_opponent_wood	baseline_turn	candidate_turn	baseline_train_turn	candidate_train_turn	baseline_workers	candidate_workers	baseline_period2	candidate_period2	baseline_issues	candidate_issues	baseline_critical	candidate_critical	baseline_unclassified	candidate_unclassified
9854007	0	gold_adaptive	260	97	163	264	100	164	1	65	66	21	22	293	279	10	10	2	2	3	0	63	47	0	0	0	0
9854007	0	compact_gold	294	240	54	294	264	30	-24	72	72	57	63	300	301	10	10	2	2	3	3	22	29	0	0	0	0
9854007	0	norx_native_three	261	162	99	262	160	102	3	64	64	0	3	301	301	10	10	2	2	7	0	99	46	0	0	0	0
9854007	0	legend_balanced	335	108	227	293	104	189	-38	82	71	12	12	301	301	10	10	2	2	3	0	39	52	0	0	0	0
9854007	0	mybot	248	185	63	260	196	64	1	61	65	36	44	301	301	10	10	2	2	4	3	44	24	0	0	0	0
9854007	1	resident	160	160	0	196	200	-4	-4	40	49	40	50	191	230	10	10	2	2	0	3	0	0	0	0	0	0
9854007	1	gold_adaptive	216	96	120	252	104	148	28	54	63	21	23	273	300	10	10	2	2	0	0	55	67	0	0	0	0
9854007	1	compact_gold	289	312	-23	217	312	-95	-72	71	52	75	75	301	301	10	10	2	2	0	4	30	29	0	0	0	0
9854007	1	norx_native_three	270	134	136	253	140	113	-23	66	61	3	3	301	301	10	10	2	2	9	0	29	38	0	0	0	0
9854007	1	legend_balanced	289	105	184	250	130	120	-64	71	60	14	15	301	301	10	10	2	2	3	0	40	44	0	0	0	0
9854007	1	mybot	258	183	75	239	185	54	-21	64	59	40	40	300	301	10	10	2	2	3	0	33	22	0	0	0	0
9854008	0	resident	108	108	0	112	112	0	0	27	28	27	28	143	187	8	1	2	2	0	0	0	0	0	0	0	0
9854008	0	gold_adaptive	176	16	160	172	17	155	-5	44	43	1	1	301	301	8	1	2	2	0	0	4	4	0	0	0	0
9854008	0	compact_gold	176	17	159	190	257	-67	-226	44	47	0	62	301	301	8	1	2	2	0	3	0	19	0	0	0	0
9854008	0	norx_native_three	220	57	163	172	56	116	-47	55	42	7	3	301	301	8	1	2	2	6	3	0	36	0	0	0	0
9854008	0	legend_balanced	220	31	189	183	48	135	-54	55	45	0	0	301	301	8	1	2	2	5	0	0	0	0	0	0	0
9854008	0	mybot	196	154	42	172	154	18	-24	49	42	29	26	301	301	8	1	2	2	3	0	21	20	0	0	0	0
9854008	1	resident	108	108	0	109	108	1	1	27	27	27	27	143	177	8	1	2	2	3	0	0	0	0	0	0	0
9854008	1	gold_adaptive	176	20	156	168	19	149	-7	44	42	2	2	292	301	8	1	2	2	3	0	4	76	0	0	0	0
9854008	1	compact_gold	176	17	159	172	16	156	-3	44	43	0	0	301	301	8	1	2	2	0	0	0	0	0	0	0	0
9854008	1	norx_native_three	221	26	195	196	48	148	-47	55	48	1	3	301	301	8	1	2	2	3	0	102	19	0	0	0	0
9854008	1	legend_balanced	200	46	154	186	48	138	-16	50	46	0	0	301	301	8	1	2	2	3	0	0	0	0	0	0	0
9854008	1	mybot	188	147	41	178	153	25	-16	47	44	31	31	301	301	8	1	2	2	3	0	43	59	0	0	0	0
