variant_leg,leg,game_id,deployed_variant,deployed_first_mismatch_turn,seat,opponent_agent_id,opponent_submission_id,margin,win,catastrophe,initial_fingerprint,static_fingerprint,current_apple_activation_turn,apple_idle_activation_turn,banana_activation_turn,banana_idle_activation_turn,starter_base_verb,starter_base_command,starter_cell,mother_cell,starter_to_mother_turns,enemy_eta,apple_enemy_kill_eta,banana_enemy_kill_eta,apple_kill_safe,banana_kill_safe,apple_first_bank_eta,banana_first_bank_eta,apple_payback_safe,banana_payback_safe,apple_projected_banked_fruit,banana_projected_banked_fruit,bank_apple,bank_banana,actual_mother_planted,actual_first_plant_turn,actual_first_harvest_turn,actual_first_bank_turn,actual_banked_fruit,actual_harvested_fruit,actual_mother_survived
leg-04-orchard,4,897950891,orchard,,1,6480516,40707262,-209,False,True,4564bdeceaa5271a4fe1002e09a406e4f4b6e4f93cefbbd128809a38daa6a8c8,5d996ff8421e88a2c4d6d695a91d7ef1f7e21b1ca3d526bb73a5a6edd62af754,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-04-orchard,4,897950903,orchard,64,1,6512040,40851046,98,True,False,b8e0f8871b6270e9eb9b41da20a0a3911c39a0498e12f928bd313824d8ea0f32,63f2bf5a88a1bda23e3a458a859e200ac177e9ec49f3676ea166eff9b71a586d,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-04-orchard,4,897950910,orchard,76,1,6512040,40851046,23,True,False,3848a8a8309b9de4922abfc01be70320874808f9a24f4563d798b4862816d024,f02b697382a6658285b90553ede1c9c3da80fb8b2d5ecbc9ee62a2f4737bc6fa,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-04-orchard,4,897950917,orchard,50,0,6480545,40709587,-168,False,True,911575ede757f6f26c27ebebb6ed823fcab562ad4219484d692a3d17b0a8bb7b,3d9c1758b621a9398a5d664f2fa2d52dd542a81f849362b7b65c6f0dff51ce4f,,,,,,,,5:7,,,,,,,,,,,,,,,False,,,,0,0,False
leg-04-orchard,4,897950923,orchard,57,0,6580001,41059538,74,True,False,4226d245d7f6d90d0941698db1fc380578d44763333d68315b14eb1a38e78c3a,f93dc4c9a4db5170ff85f54a83b904c7226fac4361d5b4cef94ed3d5af26ccc6,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-04-orchard,4,897950926,orchard,,0,6481270,40705977,-32,False,False,00e2e39a2b25c4f240b71dc789ba5a7f69fa1b9452276d32f9145bede12cad1c,2aa476427ebc3035bbcaca5196c3c49a777a2e075dcd514dd060d7131a3a777c,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-04-orchard,4,897950938,orchard,,0,6480545,40709587,-96,False,False,27d6fac83674332d1c4f338e03619a7b2987a412aa6433964f655b2a131779a4,8367bfca3064e06b2b164a3369deb2a42b439726d05a47dbb515dd3dbfe31eb6,,,,,,,,4:6,,,,,,,,,,,,,,,False,,,,0,0,False
leg-04-orchard,4,897950950,orchard,,0,6479914,40680297,-52,False,False,4a70993530b6659c4704acbe1478eb176deec9ffed9f47e962ee4bedf884c4c3,9e64846d5d0c74d483894b3ef6d2ed879f5e53afe0d40b633c8da2005b7b5cde,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-04-orchard,4,897950965,orchard,174,0,6479840,40707649,100,True,False,091a1a6422beaa5cce30de04c86000abae6aa7884cf455fb60917927d405f2c7,707382baeabe7c166c26c032084789b221b48f73ac53cf645402907f56b86afa,,,,,,,,8:4,,,,,,,,,,,,,,,False,,,,0,0,False
leg-04-orchard,4,897950992,orchard,,0,6479542,40707465,-66,False,False,3fc58f85b9e8b5b2973e9ccd28b7097d50a78577d04dcf9292a4036a3f8ed1a8,f13f884b87d49209958ca69edebfb7a0259cb2ff07e3752661185d28cc71273d,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-04-orchard,4,897951006,orchard,,1,6479814,40706161,10,True,False,6246ba70d94c237b602d8c1e32786eea18f23b70f44ee8068228580a6e1f65ed,dbd49a9c67d37a1f19762cf6db43e87f44049c68261be236bee3a49b762ada1e,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952071,no-orchard,79,0,6479460,40708957,-121,False,True,c5fe62f92cd634eb7dd9a30c427401e7c109e10847cd8c488d315d8a06c455a2,8e9f1779eb410239e8180b73c2e8d64407a861ec0efcb5dea4d66cb9b480bc4b,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952072,no-orchard,202,0,6481547,40749176,43,True,False,bdd22e8f5f218b25c3fc2393ef4705811a9dde96e5243043303a6bf1b25ab573,5fc45d1cc0485d33d225e3bdc7bfe69639004296ac3f7ab805198f270d02edbf,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952073,no-orchard,139,0,6479914,40680297,67,True,False,235a39fa2aedb12acdd1c6eabebc18ee85b5f85e5881d46b55750cf594328eba,db3d6fe900bb1e68a5d5b236242907b6f4d5ab142a5b3be9bbe8217c648eed54,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952074,no-orchard,175,0,6541379,40843172,-78,False,False,c379e34e581c98255347ee196a576a9cf16ca3bbdb59b198af5fd3a4dfbca249,57c2c4fd2b7a3ab49f76271206f7f82140a4000106855d1e662da4f21f26d284,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952075,no-orchard,,1,6481265,40698597,14,True,False,ad6a7a5b60c6a8c62c14f6fdba37c3fe236dbe8eb63165e9d46702ff72973527,5ea81b8ace2520aabd461f207485d5b8b773f992ddb110566580c18b02fc580a,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952076,no-orchard,,0,6488393,40709364,60,True,False,cbc0de1e1594c841183bd34f1e9a1c486064bf2c1c04a860a74492a0adc990e3,b1c6acfee26886c17f11e62d7997c4022a31e17996142c5dd0eb2d29cd815757,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952077,no-orchard,,0,6491198,40778974,47,True,False,3b273e63c2ed25e14c6f446dd95afa25552ebdadb7f615bf3758fe7af2068b7c,a81bed592d124ba59649d3dc90970d15a9883913fb45379056a0a81547101714,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952078,no-orchard,,1,6591737,41083824,216,True,False,d77233969423df4938379004a0a4760c454759131192eb123e288f30167f1698,15f66b492841d17280a34b3097f4644b11163089e1c771ed0364486c519ed18a,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952079,no-orchard,,0,6591735,40863101,84,True,False,27d9c4f28b688a82233c7fd8a2f633b3d4ae054cd3ca10ec357452cd58631e52,31798a0d34064d76f885eb689baddaf6d67be61221b3f1d0e0b5da378d267786,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952080,no-orchard,,0,6579288,40706065,187,True,False,ebbb6c3dc8982de9e684500990fdf0bfb5d96e8166db34083fb32ab8f1d18cde,d1fc0eca167e3f684dbb61f7eb0fa101d579a061c945816f5bf01ac3af44019a,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952104,no-orchard,183,1,6483325,40708752,82,True,False,7fc07bdc3b1a4cc9d33c85a5286c08c9fbaa7c86192c49de1cbf5b1e9cde1440,7a305ec2df053d7c5ed3b059b7b2654712efc203cb1049c6527612898ba3962e,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952126,no-orchard,,1,6479483,40707367,131,True,False,a3d49b7c84d9eedc0e1e4f7f56751065e5fab1bb1726655871bbc8a681b260d0,e6dff562c402cab4132688695e5c8cc44203a3112e0147771994329ed896546b,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952136,no-orchard,,0,6481143,40706379,-87,False,False,b7ff977bdee050f2517e5dfdc4091f481bca5c1f0264b7c6c592d80b77f7fb9b,345b317339b6b9001ba544f02e933038d1548b741a99962f3d1f3622131b070f,2,,2,,MOVE,MOVE 0 4 0,5:0,6:1,2,14,34,20,True,True,13,21,True,False,143,70,9,3,False,,,,0,0,False
leg-05-no-orchard,5,897952145,no-orchard,,1,6480945,40690336,-24,False,False,91e2f46e73d8905b5a346d28cd6e8290e9002c32101c550849d2b2e020fe6efa,252a0aaa4361860883891e8613de1d25a48e5064dd0fca154f6483743439e716,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952155,no-orchard,,0,6479553,40707800,225,True,False,7a63996235abbcddb3e0ab35ae374d01e17a92297b1efc1fd30b05cdfa25417c,6d0fa3013e85f549ebf0888bbb6e96d692943bc86173fd1f8cd71964e38b2a73,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952159,no-orchard,,1,6479388,40707808,5,True,False,6b1819cc1ea478dbe8ebe66373d543e3b93acd99eccfe28578e2c6ffff4c355e,56a58c10fb6c6955a89ee15db864204165462b29f87113e72fd6f756b3d41880,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952168,no-orchard,87,1,6481252,40702285,23,True,False,0cd468446afd2e6bc819f192f753100de75f699083a88e4fc545354c5e91bd09,f5f8f7d860d060b5a4df5f963c3efbed3579252a2a320924ba31548c9599c3af,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952176,no-orchard,138,1,6479840,40707649,-4,False,False,f180fea9d1265e00f786f797d5433aefeef94ad7f71d1b12e20a16b9c7c83e5a,e115b6d495234d4f7a8048ce7d41a22465be0dd2613fa542cb7d0c4ef43700bd,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952183,no-orchard,106,1,6479842,40701933,108,True,False,b810e1a7f13510c3d403ccd9b859f17282b7fb9ee0ab547a1f46aa364c302510,632b6b37dc05d73526fe1237736fdc7831e34acd6b2b4aac3dd3f7dc8d25d930,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952189,no-orchard,92,0,6480516,40707262,88,True,False,ac07c6823280f24fbfcf2df785677189ec67c5aa781bd3fa684c1ea673e34a32,5522583cf3933894b0f3c9ec5c3509310694d51a6f706833f323e4ac5da59f53,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952201,no-orchard,29,0,6481139,40709105,220,True,False,09b082c23e6c20637e6fb3e964d276b13cb14fa5b53743b26d8cdbf549bb1851,d93560b97a9dac204d8f693437db13034512ce29e9e707ce7bb5a0086cbf9964,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952206,no-orchard,60,0,6480545,40709587,5,True,False,3988df961566c1e158c0a18d3dc88e729d176cef85f36854bbb261cf03d5fb7c,4d0bf215a0d72b3618f4f29b884a4375d74f9e709c4715f84d959524fa18a5d7,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952215,no-orchard,,1,6481139,40709105,246,True,False,6a6dc43f0be1b2be7f3f6bfee85aa5c10c146a35c76604636e90cd1c687a314b,b68982d190b6b4678109a7352feca17c397455480f0624c93eb417dd1414aaec,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952220,no-orchard,1,1,6479542,40707465,50,True,False,a043c5699fbfe39c9a0b31610672be0600403afba31a214f317e135552a7b376,73072b6f4aeec1f3ba261bb9e85e7a55bd0370d871c0fe85ebd0a0ccd437e66f,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952229,no-orchard,16,1,6482016,40751228,8,True,False,bb70389458c39a155e97cdc548ee0521214ad6e596bec52e51b4d9f82f68813d,6026d5df60ef62c760af692fa6db1a0d191d58daf278a39fb9e48d6b66b74b83,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952235,no-orchard,,1,6559862,41010502,4,True,False,488b8fca3f5a6c59396207e0e3bff141ab613c2321cc8dd9e088cb62682d2d4d,e55907cc3bbbee0935140f5fa865db8d647fcd65d9d5e42a5468e16a7efec4d2,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952241,no-orchard,,1,6480541,40697858,-17,False,False,1129159ed9ceba9e73bb0f5f800bedeea9dad142dd5157c7ce95efec9c961e6a,ec705a43186446abe1df91bd4a56d7e844b87934cd107b8c6c1f2fe65778c3cc,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952248,no-orchard,239,1,6481225,40708730,115,True,False,37c976c52ed0e49d6accdd77beda072c07dffa6b96d59f26b86c1810326d41b8,92f3bd3867fffe7f8fef06d2d5bbdd0c382499fadb669dca1692089a40b5fc73,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952258,no-orchard,94,0,6483545,40757230,-3,False,False,9af108bb6beb440d8401ddf5c8742cd57a85f3649e314e15f62f5646ae0f646d,1045b6461328cad7b988c48a17c0c150c4bf2cfa82904203a76775513b53ba89,,,,,,,,3:6,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952265,no-orchard,85,0,6481270,40705977,12,True,False,5f4ac642e743314f14e593081a9ea71d3c1eeca389c7e046a2f583a284143b5f,64da16b7723b669f2bcd0e3fbd451678e868669696b70bc58dc01fda6c2a3875,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952270,no-orchard,,0,6481397,40709449,127,True,False,ff9de569eda1dc7bfd24df73142170f65af024863b3d4f4f0214fff3af5aae8e,d43fcc8a1ef1cb575b4a6d93ec527c46f27cbc6d6ec10913a9f7e9e46f7c803d,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952280,no-orchard,,1,6479460,40708957,153,True,False,6a42b8555d43056cd1c9d43ab9e1a7c61ff32ede5b0eb49f11121102c694cbce,12ea12680574a26a15a4b0a7619100ebc9334882df684f2f5ab7452a198bdf05,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952286,no-orchard,125,1,6481141,40705820,-180,False,True,43b46f887a6ef527bd7cd1ee2963f09ddf9e8f438bc5d21280e865a34b89e54e,3b604ebf67b7d671698b58f9908b3ed3935dc420411167e7764704aac7c335c9,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952295,no-orchard,,1,6479779,40708982,-119,False,True,90ccae2f7a30784ac5740a2db288c79c16e9e348fba430fddd448b3bb9393643,37ada17b6a39569b1f158bca60897763fdea1c079fd51acbec7fedd16397bef7,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952298,no-orchard,,1,6481504,40749015,93,True,False,79e18be6e8c55538708c843fdcd80f534c2bb51c09be112e35beeec6cab28d72,b38b18ddd092ebe523fe33ada644a8e0463d63413860b41ce9d7653777ec0aa9,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952304,no-orchard,62,0,6479779,40708982,-47,False,False,0619c8607f2a0ebc7fcbfe45ea064485590bd09333260412f079237accd9269a,39654fa8b9c03bc51a9c71b8c2693c67e99fc199e25e277a3f24d2599a62939b,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952307,no-orchard,,1,6491563,40782390,16,True,False,4241442647b44725fe926929c8a67a6dff4d6200d608b4e0daade58b0fd8a836,9791f6f6186b8e0ca4fa6d9657fb147a10d5c6d3ddb1ed6d619b6dfbe67af273,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952310,no-orchard,,0,6480540,40709131,-78,False,False,eb35a37df10bfb3cee694c63a7d4127a266c3ba7e1599c25d4143eb3ab6fee2b,e87e2219b55621e038cc734ee19b5c92ba95e3b7a5e5a4a1c05f124acc4816c5,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952317,no-orchard,,1,6483545,40757230,-2,False,False,9320c1ea99d9a34c97cab9b37fb59422a7bbfd087ffbd0e321ec6e38007192ce,8139de23f0f54bd6e2988c85be5398c9556028c368224131666e5eb8d2bff8bd,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952323,no-orchard,,1,6480520,40707676,57,True,False,611225941fa5598895339e537825ae36ec8fe9b0d8765998475ebc7434de8866,4e483b1ec8ea8a00fb2b13812f753c98769ba8f6fcfcebca5d176921294a4bef,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952329,no-orchard,,1,6479460,40708957,-31,False,False,36c1090042e6efb0d9617849d063c7cfb977e7d3559ee4f6b929957a79a4643c,b590bcd648f245efababe28b675cad58ea00199c9ced1755a66fad3986ccec2e,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952339,no-orchard,,0,6479460,40708957,-27,False,False,e5813d2fc23d313f0d296ef21056c36d80b3c30e2c022ced2642c1b2319fb3f9,eb52de94d5c32401165c1262af8cae3de70a02ace16b43ec07938491d12467dd,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952344,no-orchard,86,1,6479863,40707957,2,True,False,c7a98166b8f482a3d2fed9b665105853a79939dc480a26855b06eb675798c5d5,464fdf5eae8f6cdc2166d197e68af4303ac62d688441aa0f22f282c5352b894d,,,,,,,,16:3,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952349,no-orchard,,0,6480941,40708790,-74,False,False,b3802db6028404ba18881b162c10722d89bcf49cf5a633049deb582c39b45e5b,77011ba7010824a1abc7bb8b6381047f791ce23f43d42f7f5f38e6031cff2ea2,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952356,no-orchard,,1,6481141,40705820,-208,False,True,aaa98702c9e583951a8b8de9f7fe52371228162a4f777c2512715eaa11173cde,2d3e87e4af814612739b155f68e234d562d8a9e0bbb3c87f8611d4e474257ae5,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952357,no-orchard,66,1,6482167,40752249,110,True,False,5cde2fdaee95e5088a55f7b2195d694644ddfa3d02670ada603885ccf5d3b6b6,51b82a82f77b82c090bc60b563273db1e69ed02cbccf3c75c93170f059fec32a,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952367,no-orchard,,1,6479779,40708982,-50,False,False,64ad814b6cbe24862e77f078a291f7770911084f126d6b2343ac8307275fb82c,767666f03f86598e59ddfdfcdf9e275a8391bc8ab27ede81b407cfaa98c02bcb,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952371,no-orchard,161,1,6479863,40707957,-76,False,False,b898fced5e14519d733a002bc39a0334af0ac5750a412a9166e084c419ab2537,ff75e396fa46f2428c758346dbc858ca6b1ec48598f68a7bd2140599905a6c06,3,,3,,MOVE,MOVE 1 10 8,11:8,12:8,1,6,19,10,True,False,12,20,False,False,143,70,9,9,False,,,,0,0,False
leg-05-no-orchard,5,897952374,no-orchard,,0,6483545,40757230,-2,False,False,5f398e649721e5ccccc6d0fcc199e53d2becdb826bfe5fd15c4fbab48a13f409,e44a07b1e53494c7047cbe5b1b0e5f76b385112492c8fa1a992bbc4ada4eba6d,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952378,no-orchard,,0,6479657,40706152,-124,False,True,76c27c7f19f41fe9ab6ccc1bd2b4475900074b7d5eb47d28797a980fb3724970,a301316df0e94b78fd7def2fa7a5d85f85daff68630545adb392efa1dda11159,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952382,no-orchard,,0,6482167,40752249,8,True,False,e9cb4856383658606f454441cd39c44e0fda90282ca3f920b358fd8e7577d99c,a0bab2a803fecaeabed4ce94100b39e23b86fcc361a00b721eeb32ab341707e8,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952396,no-orchard,149,1,6481142,40706773,21,True,False,515aac0c009ea0ea1b064211dd7ea6c08a83bb1df498cbef4fa6f486289a86a3,a178891285c91253effa285aca797c0474272e6f008f335dfa66d3e8cdc52929,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952400,no-orchard,77,1,6480520,40707676,-241,False,True,e3f5385a7d686517ea3d2da8ad238522f4c8652dafb22a9d62d0766ef6e31964,b477216af00a28833dd806057749f4946a78a218629604df462f173ceeb62e22,,,,,,,,15:6,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952403,no-orchard,,1,6491563,40782390,-96,False,False,5371c8aa8dd1cf5f84191c13bb505100b109d6a704c5213474d1d5d07f286bf4,390e401acc5a647bb400d25a4410687b7c4f67d0b4ff24a3324c9ee079d856cc,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952408,no-orchard,,0,6479863,40707957,10,True,False,11a56adb1fe9b6bf008376f6735ab7e2846e94824a83ffe60ea3b32645b33afb,13cfa4ab54f7cf99d7026d7911325883ff5e699945b3c702b2c42be8b08cbc1e,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952416,no-orchard,,1,6480515,40709486,-6,False,False,26c79682c3332ab43edb19b36e7202636e2d9e01c3801f18fed698f1989b42a6,d19fe4ed850378280cada3db71d66921a94c953e44f6eb07d2a32af21ce815ae,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952425,no-orchard,,1,6480941,40708790,-90,False,False,7d31293195ccb38fba19e06e7482bb2a85666095ae1fbe60b161ba731da52437,7b523ba9fbfc320cb36091ef37beb4b42301748dca808147181a8c41f09d83e4,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952443,no-orchard,62,1,6592249,41086666,-4,False,False,6d069abdb3d7647f6e78854606f8d6a20edd7f69112e1b04f214673beeedd1e3,2e135c7ae13b10ec7590356248578eb6468ab08c873c1a6d997a3777a1ad50bb,,,,,,,,17:5,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952456,no-orchard,,0,6481270,40705977,-56,False,False,5123462283f90b7ebb06eb369b2fc554f5b1a47ff710e3b2e088670a36ea62ca,0f60f98461b0bf2ad6efac555a6c293ea9eeffeb3e317391f05d2ed91d07b12e,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952468,no-orchard,,0,6481142,40706773,-381,False,True,9eb1c71100000dfe6e4cd9af0a61c716d02bbb982eea6e7c665b93dc3985c1cd,0ae79151c2833ea8baff20c061eff4ccb3f9bb0c07e7e7561f403435b86d6175,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952480,no-orchard,43,0,6512040,40851046,-1,False,False,398b5b9193dbd76a81918e8406328a8547764f285059b4bf0855d20d17259199,8d01772e63a9d465ffd6bd09cf667c78cb69d1def643d9ac9e2c7b93e5da597d,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952496,no-orchard,34,1,6479814,40706161,-4,False,False,5575349087686655157123cabbd814acec63c96a80fff7be9c20545bbe4d2e4d,9b47b1cdb4d802c7ab0fc07c32571cbffa84d11d1bd203f231310c3a5c2d3e08,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952502,no-orchard,43,0,6479814,40706161,-1,False,False,7843d943cb4ded429f0ca14ee8efaddd6b24d11762fb03850324c30a2d5f6ee2,fa9722f33ffc5a0fa92a4d931c613598881bbf666d2846bcdc930cbf085249b8,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952546,no-orchard,,1,6481139,40709105,136,True,False,cf727cfd16e268ae8472a072351a524c0a27292867e8db424ba8df711483ade6,1705c35906e8b3de2e982c64abce295c0607a39a499f51570787bd6ae5729a17,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952554,no-orchard,,1,6481270,40705977,185,True,False,1f71b6ecc03d9b51b6c07645971daa3a70e78293707c5d1bcb5a1d80ddf1a90e,21ed9f70d3b0bc3993bc9374f64efd983ae0683a211ddf2b1a10a0a3e258d259,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952581,no-orchard,,0,6482167,40752249,-29,False,False,1baf8040ca563f55035c9dc5783684e41c95e2897b34c9f62b1ef5916b2da981,52c490112a6bd10e59d6937b7be03614d68494665bfc46ec68217d215a88362b,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952611,no-orchard,70,0,6481547,40749176,73,True,False,2c9b1ddc2352b67101cfb028fd93db1e2036eeade1106ef2b19973aeb53c94b4,f7db7644bc4d4df54a7cf32ac7c100c2fb85c4903fd3dbd7c2df80c404a05556,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952625,no-orchard,1,1,6481225,40708730,-298,False,True,de134ff9a4deb5c2ddc7b89ae404f20a3a85d1173c1e255eace6326d36d75e54,dcbaf6fe58a6eebd46daff8e6bcf53d8c2cbce1d2ac4bb50136bbf03f20d3ef3,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952654,no-orchard,,0,6481225,40708730,-63,False,False,cb5e3461be7fe7cb10e98121f2dcc983ce668814b5f7b51cbbeb7831dcafc7a5,270c55987466bbea41804f8b42fa3ace3e915bbdc93138d3ee2ce03f04add958,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952678,no-orchard,,0,6479914,40680297,38,True,False,9d2449873d09b5cc43639f11015fddf73d5b4dd8bd68448a7552bb8b8d1b7058,87dd5672345726358cfed316073f4095004fa99aa8766c809acfde4c04e1fb12,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952690,no-orchard,,1,6592249,41086666,-20,False,False,47f73d5cc8aa28a46bca056c7cdf2fd5b268c0c6f341d9cd7b3b8afde7b73dea,ba5988106da0469db162f3c3b7ac3e4edd033d26f205dbf591da72305b8e6f4c,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952705,no-orchard,234,0,6479385,40706460,-271,False,True,f2e1321434ffb689a0ddb930d615ce3d23bcb5d902ebfb27abda90af875f5151,dc7116fba41fda0307b100ce9d0216c5f54ed7c9b63c196f2a9ea8b93547e9fd,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952719,no-orchard,,0,6481270,40705977,-1,False,False,93fc41de3b858185a67e961d4ca70e9dfa954f5de831e63bcb636227afd29d20,f5054b92b167b25488fd839ce3f8def3c1b8914e2d07a251f5011f83816e8260,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
leg-05-no-orchard,5,897952736,no-orchard,,1,6479542,40707465,183,True,False,9603dcd35ea515ad08d0c8e0433dc5094a5f529f14e80f06f6fe2975daeab94e,629cb06ab9eca562e58076acfcf70bb078632627382e35e45eeb63f15c650c73,,,,,,,,,,,,,,,,,,,,,,,False,,,,0,0,False
